DATA_TYPE,TIS_DATA_REQUEST,SITE_XN_ROUTE,LOC_LEG,DATE,TIME,CLASS,LANE,SPEED,WHEELBASE,HEADWAY,GAP,AXLE,AXLE_GROUPING,RHO,VEHICLE,DIRECTION
IND,208,8176,59446,08/11/2021,03:56:16,15,1,17.2,1.1,1369.6,1369.7,2,1,1.00,CYCLE,E
IND,208,8176,59447,08/11/2021,04:23:46,15,0,20.9,1.1,3020.2,3020.2,2,1,1.00,CYCLE,W
IND,208,8176,59447,08/11/2021,04:24:00,15,0,23.4,1.0,13.9,13.7,2,1,1.00,CYCLE,W
IND,208,8176,59447,08/11/2021,04:33:56,15,0,24.2,1.1,595.2,595.0,2,1,1.00,CYCLE,W
IND,208,8176,59447,08/11/2021,04:44:11,15,0,28.6,1.0,615.7,615.6,2,1,1.00,CYCLE,W
IND,208,8176,59447,08/11/2021,04:46:59,15,0,24.3,1.1,167.8,167.7,2,1,1.00,CYCLE,W
IND,208,8176,59447,08/11/2021,04:51:44,15,0,32.7,1.0,284.8,284.6,2,1,1.00,CYCLE,W
IND,208,8176,59446,08/11/2021,04:52:11,15,1,23.1,1.1,3355.0,3354.8,2,1,1.00,CYCLE,E
IND,208,8176,59447,08/11/2021,04:53:52,15,0,22.2,0.8,128.3,128.2,2,1,1.00,CYCLE,W
IND,208,8176,59446,08/11/2021,04:55:04,15,1,28.6,1.0,173.5,173.3,2,1,1.00,CYCLE,E
IND,208,8176,59447,08/11/2021,04:58:24,15,0,20.0,1.1,50.2,50.1,2,1,1.00,CYCLE,W
IND,208,8176,59446,08/11/2021,04:59:31,15,1,21.6,1.0,266.2,266.1,2,1,1.00,CYCLE,E
IND,208,8176,59447,08/11/2021,05:00:22,15,0,22.0,1.0,118.2,118.0,2,1,1.00,CYCLE,W
IND,208,8176,59446,08/11/2021,05:01:37,15,1,29.2,1.0,126.2,126.0,2,1,1.00,CYCLE,E
IND,208,8176,59447,08/11/2021,05:02:27,15,0,22.9,1.1,124.8,124.7,2,1,1.00,CYCLE,W
IND,208,8176,59446,08/11/2021,05:05:49,15,1,28.3,1.1,252.1,252.0,2,1,1.00,CYCLE,E
IND,208,8176,59446,08/11/2021,05:09:08,15,1,20.2,1.1,198.9,198.7,2,1,1.00,CYCLE,E
IND,208,8176,59447,08/11/2021,05:10:53,15,0,25.0,1.1,505.9,505.7,2,1,1.00,CYCLE,W
IND,208,8176,59447,08/11/2021,05:11:28,15,0,29.5,1.0,35.5,35.3,2,1,1.00,CYCLE,W
IND,208,8176,59447,08/11/2021,05:12:07,15,0,29.0,1.0,39.0,38.8,2,1,1.00,CYCLE,W
IND,208,8176,59447,08/11/2021,05:12:40,15,0,28.1,1.0,32.5,32.4,2,1,1.00,CYCLE,W
IND,208,8176,59446,08/11/2021,05:12:57,15,1,20.6,1.1,229.8,229.6,2,1,1.00,CYCLE,E
IND,208,8176,59446,08/11/2021,05:13:12,15,1,12.6,1.0,14.1,13.9,2,1,1.00,CYCLE,E
IND,208,8176,59447,08/11/2021,05:15:08,15,0,18.7,1.1,148.0,147.9,2,1,1.00,CYCLE,W
IND,208,8176,59446,08/11/2021,05:16:14,15,1,12.8,1.1,182.1,181.8,2,1,1.00,CYCLE,E
IND,208,8176,59447,08/11/2021,05:16:28,15,0,25.8,1.0,79.6,79.4,2,1,1.00,CYCLE,W
IND,208,8176,59446,08/11/2021,05:18:27,15,1,18.4,1.1,133.2,132.8,2,1,1.00,CYCLE,E
IND,208,8176,59446,08/11/2021,05:18:43,15,1,21.2,1.1,15.9,15.7,2,1,1.00,CYCLE,E
IND,208,8176,59447,08/11/2021,05:19:55,15,0,17.9,1.1,207.1,207.0,2,1,1.00,CYCLE,W
IND,208,8176,59446,08/11/2021,05:21:14,15,1,13.8,1.1,151.0,150.9,2,1,1.00,CYCLE,E
IND,208,8176,59446,08/11/2021,05:21:15,15,1,12.8,1.0,0.8,0.5,2,1,1.00,CYCLE,E
IND,208,8176,59446,08/11/2021,05:21:35,15,1,21.3,1.0,20.4,20.1,2,1,1.00,CYCLE,E
IND,208,8176,59447,08/11/2021,05:23:33,15,0,23.7,1.1,218.2,218.0,2,1,1.00,CYCLE,W
IND,208,8176,59447,08/11/2021,05:24:13,15,0,29.6,1.0,39.7,39.5,2,1,1.00,CYCLE,W
IND,208,8176,59446,08/11/2021,05:24:14,15,1,41.5,1.0,158.8,158.6,2,1,1.00,CYCLE,E
IND,208,8176,59446,08/11/2021,05:24:55,15,1,23.9,0.9,41.7,41.6,2,1,1.00,CYCLE,E
